video_index,section_number,section_name,video_code,slide_number,slide_name
181,49,Swing Trading Examples,49E,13,Consecutive Sell Climaxes Bears Reduce Risk Taking Profits
181,49,Swing Trading Examples,49E,14,Consecutive Sell Climaxes Sell The Close Bears Give Up
181,49,Swing Trading Examples,49E,15,Consecutive Sell Climaxes Rally Likely Soon
181,49,Swing Trading Examples,49E,16,Consecutive Sell Climaxes Bulls Buy Early in Reversal Up
181,49,Swing Trading Examples,49E,17,Weak Rally Probably Leg in TR
181,49,Swing Trading Examples,49E,18,When TR Likely Bulls Quick to Take Profits
181,49,Swing Trading Examples,49E,19,When TR Likely Bears Quick to Sell Weak Rally
181,49,Swing Trading Examples,49E,20,"Weak Rally, Then 3 Bear Bars Lower Prices Likely"
181,49,Swing Trading Examples,49E,21,Many Small Bear Bars BO on Higher Time Frame
181,49,Swing Trading Examples,49E,22,Triangle 50% Chance BO Will Reverse
181,49,Swing Trading Examples,49E,23,Late Buy The Close Bulls Exit below Bear Bar or End Of Day
181,49,Swing Trading Examples,49E,24,Review
182,49,Swing Trading Examples,49F,1,Main Points
182,49,Swing Trading Examples,49F,2,"Daily Chart, Bull Trend 5 Min Chart, Buy Early in Day"
182,49,Swing Trading Examples,49F,3,"Daily Chart, Bull Trend 5 Min Chart, Buy Early in Day"
182,49,Swing Trading Examples,49F,4,"Daily Chart, Bull Trend 5 Min Chart, Buy Early in Day"
182,49,Swing Trading Examples,49F,5,"Daily Chart, Bull Trend 5 Min Chart, Buy Early in Day"
182,49,Swing Trading Examples,49F,6,"Daily Chart, Bear Trend 5 Min Chart, Sell Early in Day"
182,49,Swing Trading Examples,49F,7,"Daily Chart, Bear Trend 5 Min Chart, Sell Early in Day"
182,49,Swing Trading Examples,49F,8,"Daily Chart, Bear Trend 5 Min Chart, Sell Early in Day"
182,49,Swing Trading Examples,49F,9,Main Points Day Trading When Daily Chart in Micro Channel
182,49,Swing Trading Examples,49F,10,"Daily Chart, Bull Micro Channel 5 Min Chart, Buy Yesterday's Low"
182,49,Swing Trading Examples,49F,11,"Daily Chart, Bull Micro Channel 5 Min Chart, Buy Yesterday's Low"
182,49,Swing Trading Examples,49F,12,"Daily Chart, Bear Micro Channel 5 Min Chart, S Yesterday’s High"
182,49,Swing Trading Examples,49F,13,"Daily Chart, Bear Micro Channel 30 Min Chart, S Yesterday's High"
182,49,Swing Trading Examples,49F,14,Main Points Fade Big Trend Bars in TR
182,49,Swing Trading Examples,49F,15,"Daily Chart, TR Bet Against BTC and STC"
182,49,Swing Trading Examples,49F,16,"Daily Chart, TR Bet Against BTC and STC"
182,49,Swing Trading Examples,49F,17,"Daily Chart, TR Bet Against BTC and STC"
182,49,Swing Trading Examples,49F,18,Main Points Higher Time Frame Support and Resistance
182,49,Swing Trading Examples,49F,19,60 Min Chart Buy PB to Support
182,49,Swing Trading Examples,49F,20,60 Min Chart Bull Trend Buy on 5 Min Chart
182,49,Swing Trading Examples,49F,21,Daily Chart Bear Trend Sell at Resistance on 5 Min
182,49,Swing Trading Examples,49F,22,Review
183,50,Scalping,50A,1,Main Points
183,50,Scalping,50A,2,Scalp Entry Stop or Limit Orders
183,50,Scalping,50A,3,Scalp Entry Stop or Limit Orders
183,50,Scalping,50A,4,This Video Scalping with Limit and Market Orders
183,50,Scalping,50A,5,When Trending Swing Trade
183,50,Scalping,50A,6,When Trending Scalp with Swing Stops
183,50,Scalping,50A,7,Scalping Best in TRs
183,50,Scalping,50A,8,Stairs Scalpers Will Bet Against BOs
183,50,Scalping,50A,9,Stairs Scalpers Will Bet Against BOs
183,50,Scalping,50A,10,Bear Stairs Buy at Prior Low and Scale In Lower
183,50,Scalping,50A,11,"Stairs If Quick Profit, Take It and Do Not Wait to Scale In"
183,50,Scalping,50A,12,Emini or EURUSD Scalping Biggest Difference Is Bar Size
183,50,Scalping,50A,13,Main Points Scalper’s Personality
183,50,Scalping,50A,14,Why Some Experts Scalp Greatest Profit Potential
183,50,Scalping,50A,15,Scalper’s Personality Most Traders Do Not Enjoy Scalping
183,50,Scalping,50A,16,Extreme Scalping Manual High Frequency Trading
183,50,Scalping,50A,17,Review
184,50,Scalping,50B,1,Main Points
184,50,Scalping,50B,2,Why Beginners Scalp Smallest Risk per Trade
184,50,Scalping,50B,3,Beginners Ignore Probability and Reward
184,50,Scalping,50B,4,Increase Probability Wide Stops and Scaling In
184,50,Scalping,50B,5,Why Beginners Scalp Smallest Risk per Trade
184,50,Scalping,50B,6,Main Points Two Time Frames
184,50,Scalping,50B,7,TR Make Money Buying or Selling at Any Time
184,50,Scalping,50B,8,"Two Time Frames Trend on Higher, Entry on Smaller"
184,50,Scalping,50B,9,1 Min Chart Most Should Avoid Since Many Mistakes
184,50,Scalping,50B,10,1 Min Chart Often Quick Move in Final Seconds
184,50,Scalping,50B,11,1 Min Chart Beginner Always Sees Reversals and Loses
184,50,Scalping,50B,12,Review
185,50,Scalping,50C,1,Main Points
185,50,Scalping,50C,2,"Scalping Ticks Greater Than 700 — 1,000 (up or Down)"
185,50,Scalping,50C,3,Tick Extreme Usually Not End of Trend
185,50,Scalping,50C,4,Scalping Other Ways to Sell
185,50,Scalping,50C,5,"Scalping Ticks Greater Than 700 — 1,000 (up or Down)"
185,50,Scalping,50C,6,Scalping Other Ways to Buy
185,50,Scalping,50C,7,"Scalping Now, Ticks 1,"
185,50,Scalping,50C,8,Extreme Ticks Can Be Climax
185,50,Scalping,50C,9,Extreme Ticks Usually Only 1s Extreme Is Important
185,50,Scalping,50C,10,Main Points Tick Divergence
185,50,Scalping,50C,11,Scalping Tick Divergence Buy Climax
185,50,Scalping,50C,12,Tick Divergence Buy Climax Bears Sometimes Sell
185,50,Scalping,50C,13,Scalping Tick Divergence After Sell Climax
185,50,Scalping,50C,14,Tick Divergence Sell Climax Bulls Sometimes Buy
185,50,Scalping,50C,15,Tick Resistance Sell
185,50,Scalping,50C,16,Tick Support Buy
185,50,Scalping,50C,17,"Tick Support If Mostly Above 0, Increased Chance of Bull BO"
185,50,Scalping,50C,18,Main Points Gap Open Bars
185,50,Scalping,50C,19,Gap Open Bars Continuation or Reversal
185,50,Scalping,50C,20,Gap Open Bars Continuation or Reversal
185,50,Scalping,50C,21,Gap Open Bars Continuation or Reversal
185,50,Scalping,50C,22,Gap Open Bars Continuation or Reversal
185,50,Scalping,50C,23,Gap Open Bars Continuation or Reversal
185,50,Scalping,50C,24,Review
186,50,Scalping,50D,1,Main Points
186,50,Scalping,50D,2,Scalping Most Traders Take Some Scalps
186,50,Scalping,50D,3,2¢ Signal Higher Probability
186,50,Scalping,50D,4,Strong Signal Bar Bad When Context Is Bad
186,50,Scalping,50D,5,"Bear Flag If Low Probability, Then Buyers Below"
186,50,Scalping,50D,6,When Buying Higher Probability If Bars Close on High
186,50,Scalping,50D,7,"BO Need Follow-Through, Else It Is Trap and Will Reverse"
186,50,Scalping,50D,8,Low 2 Bear Flag Can Be Big and Complex
186,50,Scalping,50D,9,"Buy Signal When Weak, Expect Sellers Above"
186,50,Scalping,50D,10,Tight Channel Reversals Usually Are Minor and Soon Fail
186,50,Scalping,50D,11,Gap Trapped Bulls Will Have to Sell
186,50,Scalping,50D,12,Follow-Through Increases Probability of More down Bars
186,50,Scalping,50D,13,Sell The Close Need Quick Decisions
186,50,Scalping,50D,14,Sell The Close Trend Usually Ends After 3 — 6 Bars
186,50,Scalping,50D,15,Support and Resistance All Trends End There
186,50,Scalping,50D,16,Review
187,50,Scalping,50E,1,Main Points
187,50,Scalping,50E,2,Swing Trade Some Are High Enough Probability for Scalping
187,50,Scalping,50E,3,Bad Bear Flag Probably Buyers Below Will Make Money
187,50,Scalping,50E,4,90% of Bars Bulls and Bears Can Make Money
187,50,Scalping,50E,5,24 Leg Up Sometimes Only 1 — 2 Bars
187,50,Scalping,50E,6,TR Bears Can Profit Selling Strong Bull Bar
187,50,Scalping,50E,7,TR Bears Bet Against Strong Follow-Through Bars
187,50,Scalping,50E,8,TR Swings Often End with 2 Leg
187,50,Scalping,50E,9,Reversal Down Often Begins with 3 — 4 Small Bear Bars
187,50,Scalping,50E,10,TTR Limit Order Market
187,50,Scalping,50E,11,DT Bear Flag Easy to Overlook
187,50,Scalping,50E,12,Bear BO Always Think of Measuring Gap
187,50,Scalping,50E,13,sell The Close As Long as Room to Support
187,50,Scalping,50E,14,Sell The Close Big Tail at Support So Might Be End of Trend
187,50,Scalping,50E,15,"TR Even When Strong Bear Swing, Don't Sell at Bottom"
187,50,Scalping,50E,16,Test of Prior Low Look for Major Trend Reversal
187,50,Scalping,50E,17,Reversal Often Begins with 3 — 4 Small Bars
187,50,Scalping,50E,18,Review
188,51,Losing Because of Mistakes,51A,1,Main Points
188,51,Losing Because of Mistakes,51A,2,Beginners Psychological Mistakes
188,51,Losing Because of Mistakes,51A,3,Beginners Lose Because of Ignorance
188,51,Losing Because of Mistakes,51A,4,Beginners Bad Management Decisions
188,51,Losing Because of Mistakes,51A,5,"Confused Goals Plan to Swing, but Trade Like Scalp"
188,51,Losing Because of Mistakes,51A,6,"Confused Goals Plan to Swing, but Trade Like Scalp"
188,51,Losing Because of Mistakes,51A,7,"Confused Goals Plan to Scalp, but Trade Like Swing"
188,51,Losing Because of Mistakes,51A,8,"Confused Goals If Scalp, Manage Like a Scalp"
188,51,Losing Because of Mistakes,51A,9,Market Cycle 10% of Bars Are in Strong BO
188,51,Losing Because of Mistakes,51A,10,Market Cycle 90% of Bars Are in Channel or TR
188,51,Losing Because of Mistakes,51A,11,Market Cycle 90% of Bars Are in Channel or TR
188,51,Losing Because of Mistakes,51A,12,90% of Bars Can Buy or Sell and Make Money
188,51,Losing Because of Mistakes,51A,13,Review
189,51,Losing Because of Mistakes,51B,1,Main Points
189,51,Losing Because of Mistakes,51B,2,Bad Management Causes Most Losses
189,51,Losing Because of Mistakes,51B,3,Good Management Can Save Most Bad Trades
189,51,Losing Because of Mistakes,51B,4,Good Management Can Scale In to Avoid Loss
189,51,Losing Because of Mistakes,51B,5,"Lose Money Experts Lose, but Are Quick to React"
189,51,Losing Because of Mistakes,51B,6,Enter by Mistake Get out Immediately
189,51,Losing Because of Mistakes,51B,7,Bad Trade Bad Trader's Equation
189,51,Losing Because of Mistakes,51B,8,Bad Trade Also Need to Consider Reward and Probability
189,51,Losing Because of Mistakes,51B,9,Bad Trade Opposite Trade Is Often Good!
189,51,Losing Because of Mistakes,51B,10,Bad Trade Beginners Manage Badly
189,51,Losing Because of Mistakes,51B,11,Lose Money Bad Trade Selection
189,51,Losing Because of Mistakes,51B,12,Lose Money Buys Too High and Sells Too Low
189,51,Losing Because of Mistakes,51B,13,Lose Money By Not Doing What You Need to Do
189,51,Losing Because of Mistakes,51B,14,Lose Money on Good Trades Bad Management
189,51,Losing Because of Mistakes,51B,15,Lose Money on Good Trades Use Appropriate Stop
189,51,Losing Because of Mistakes,51B,16,Lose Money on Good Trades Exits Too Soon
189,51,Losing Because of Mistakes,51B,17,Review
190,51,Losing Because of Mistakes,51C,1,Main Points
190,51,Losing Because of Mistakes,51C,2,Avoid Big Loss Always Follow These Rules
190,51,Losing Because of Mistakes,51C,3,Most Important Protection Protective Stop in the Market
190,51,Losing Because of Mistakes,51C,4,Natural To Be Hopeful
190,51,Losing Because of Mistakes,51C,5,Hard to Admit Wrong Nobody Likes a Quitter
190,51,Losing Because of Mistakes,51C,6,Never Lose Sight of Goal Make Money
190,51,Losing Because of Mistakes,51C,7,Greatest Fear Death (Blown Account)
190,51,Losing Because of Mistakes,51C,8,Learn How to Trade Much Harder Than You Thought
190,51,Losing Because of Mistakes,51C,9,Eat What You Kill There Is No Trading God to Save You
190,51,Losing Because of Mistakes,51C,10,Eat What You Kill There Is No Trading God to Save You
190,51,Losing Because of Mistakes,51C,11,Low Risk Low Probability or Small Reward
190,51,Losing Because of Mistakes,51C,12,Low Risk Low Probability or Small Reward
190,51,Losing Because of Mistakes,51C,13,Low Risk Low Probability or Small Reward
190,51,Losing Because of Mistakes,51C,14,Great Scalpers Win 90% Very Difficult to Do
190,51,Losing Because of Mistakes,51C,15,Great Scalpers Win 90% Very Difficult to Do
190,51,Losing Because of Mistakes,51C,16,Review
191,51,Losing Because of Mistakes,51D,1,Main Points
191,51,Losing Because of Mistakes,51D,2,Correct Stop Usually Obvious
191,51,Losing Because of Mistakes,51D,3,Skunk Stop Bad Choice in the Middle of 2 Good Choices
191,51,Losing Because of Mistakes,51D,4,Profit Want Much More Than Minimum
191,51,Losing Because of Mistakes,51D,5,Become Objective Trade the Don't Care Size
191,51,Losing Because of Mistakes,51D,6,Become Objective Trade the Don't Care Size
191,51,Losing Because of Mistakes,51D,7,Don't Care Don't Get Rich Fast
191,51,Losing Because of Mistakes,51D,8,Main Points Scaling In Creates Big Losses
191,51,Losing Because of Mistakes,51D,9,"Biggest Losses Scaling In, but Position Size Too Big"
191,51,Losing Because of Mistakes,51D,10,"Biggest Losses Only Looking at 2 Bars, Not Entire Chart"
191,51,Losing Because of Mistakes,51D,11,"Biggest Losses If Stop Is Far, Trade Small"
191,51,Losing Because of Mistakes,51D,12,"Biggest Losses If Stop Is Far, Trade Small"
191,51,Losing Because of Mistakes,51D,13,Biggest Losses Ignoring opposite Arguments
191,51,Losing Because of Mistakes,51D,14,TR Strong 2¢ Leg Often Is Failed BO and Trap
191,51,Losing Because of Mistakes,51D,15,Risk Happens Fast Always Minimize Risk
191,51,Losing Because of Mistakes,51D,16,Stop Based on Smaller Time Frame Sure Way to Lose
191,51,Losing Because of Mistakes,51D,17,Review
192,52,Losing When Good Trade Goes Bad,52A,1,Main Points
192,52,Losing When Good Trade Goes Bad,52A,2,Lose From Mistakes
192,52,Losing When Good Trade Goes Bad,52A,3,Lose From Bad Luck
192,52,Losing When Good Trade Goes Bad,52A,4,Avoid Big Loss Need Rules
192,52,Losing When Good Trade Goes Bad,52A,5,Rules 3 Types of Protection for Every Trade
192,52,Losing When Good Trade Goes Bad,52A,6,Most Important Rule No Mental Stops
192,52,Losing When Good Trade Goes Bad,52A,7,"Appropriate Stop If Wrong, Get out Early"
192,52,Losing When Good Trade Goes Bad,52A,8,Stopped Out Re-enter If Trend Resumes
192,52,Losing When Good Trade Goes Bad,52A,9,End of Session Get out Faster
192,52,Losing When Good Trade Goes Bad,52A,10,If No Reversal Signal Exit If Strong opposite Momentum
192,52,Losing When Good Trade Goes Bad,52A,11,Main Points All Trends Eventually Disappoint Traders
192,52,Losing When Good Trade Goes Bad,52A,12,Strong Trends Eventual Disappointment
192,52,Losing When Good Trade Goes Bad,52A,13,Buy The Close Always Has Final Trend Bar
192,52,Losing When Good Trade Goes Bad,52A,14,Easiest Acceptable Management Just Rely on Stop
192,52,Losing When Good Trade Goes Bad,52A,15,Scale In Increments Based on Size of Smallest Scalp
192,52,Losing When Good Trade Goes Bad,52A,16,"Disappointment Exit to Avoid Loss, Not to Make Profit"
192,52,Losing When Good Trade Goes Bad,52A,17,"Disappointed, but No PB Get out Breakeven"
192,52,Losing When Good Trade Goes Bad,52A,18,"Possible Bad Trade, but Premise Still Valid Rely on Stop"
192,52,Losing When Good Trade Goes Bad,52A,19,Review
193,52,Losing When Good Trade Goes Bad,52B,1,Main Points
193,52,Losing When Good Trade Goes Bad,52B,2,If Premise Changes Ok to Exit
193,52,Losing When Good Trade Goes Bad,52B,3,Strong BO 1° PB Will Be Bought
193,52,Losing When Good Trade Goes Bad,52B,4,Deep PB TR Likely So Exit near Top
193,52,Losing When Good Trade Goes Bad,52B,5,Deep PB Ok to Exit Breakeven
193,52,Losing When Good Trade Goes Bad,52B,6,Buy above Bull Bar Since Scale In Bulls Will Buy There
193,52,Losing When Good Trade Goes Bad,52B,7,Disappointing Follow-Through Watch next 2 — 3 Bars
193,52,Losing When Good Trade Goes Bad,52B,8,Disappointing Follow-Through Scale In to Exit without Loss
193,52,Losing When Good Trade Goes Bad,52B,9,Disappointing Follow-Through Bears Try to Exit Breakeven
193,52,Losing When Good Trade Goes Bad,52B,10,Bears Cannot Get out Breakeven Will Buy Higher
193,52,Losing When Good Trade Goes Bad,52B,11,Main Points Trapped Traders
193,52,Losing When Good Trade Goes Bad,52B,12,Trapped Bears Have to Chase Market up and Take Loss
193,52,Losing When Good Trade Goes Bad,52B,13,Trapped Bears Must Exit
193,52,Losing When Good Trade Goes Bad,52B,14,Reasonable Entries Usually Get Tested within 1 — 3 Bars
193,52,Losing When Good Trade Goes Bad,52B,15,Trapped Bears Expect Rally
193,52,Losing When Good Trade Goes Bad,52B,16,Reasonable Entries Sometimes Tested after 20 bars
193,52,Losing When Good Trade Goes Bad,52B,17,Minimize Loss Always Ok to Exit When No Longer Clear
